filename,gps_values,gyro_values,speed,angle,lidar
2024-06-16 16-20-25.390515.png,"['163.61', '79.84', '0.32']","['  0.00074', '  0.00028', '  0.16488']",15,-0.12,10.911092786036074
2024-06-16 16-20-25.502933.png,"['163.29', '80.27', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,10.102480594615749
2024-06-16 16-20-25.616877.png,"['163.03', '80.60', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,9.589744368
2024-06-16 16-20-25.720975.png,"['162.82', '80.86', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,9.252815893486606
2024-06-16 16-20-25.834069.png,"['162.48', '81.27', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,8.698906759689285
2024-06-16 16-20-25.941300.png,"['162.18', '81.61', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,17.961235024954334
2024-06-16 16-20-26.046667.png,"['161.82', '82.01', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,17.53751371198338
2024-06-16 16-20-26.158919.png,"['161.53', '82.31', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,20.639456333284457
2024-06-16 16-20-26.265511.png,"['161.30', '82.55', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,20.34049413161233
2024-06-16 16-20-26.370257.png,"['161.01', '82.84', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,19.93350806369013
2024-06-16 16-20-26.479960.png,"['160.74', '83.10', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,19.538632442417427
2024-06-16 16-20-26.585520.png,"['160.50', '83.33', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,20.373538293370302
2024-06-16 16-20-26.692410.png,"['159.83', '83.94', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,19.120050174820218
2024-06-16 16-20-26.797762.png,"['159.45', '84.26', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,20.495092365790516
2024-06-16 16-20-26.899898.png,"['159.22', '84.44', '0.32']","['  0.00074', '  0.00027', '  0.16488']",15,-0.12,21.583285155159448
2024-06-16 16-20-27.010390.png,"['158.87', '84.73', '0.32']","['  0.00098', '  0.00027', '  0.16443']",15,-0.11,22.081027958270777
2024-06-16 16-20-27.119735.png,"['158.54', '84.98', '0.32']","[' -0.00101', ' -0.00007', '  0.15368']",15,-0.1,21.71369740756164
2024-06-16 16-20-27.222443.png,"['158.27', '85.18', '0.32']","[' -0.00138', ' -0.00003', '  0.14425']",15,-0.1,21.42177579230939
2024-06-16 16-20-27.325631.png,"['157.84', '85.49', '0.32']","['  0.00147', '  0.00054', '  0.13932']",15,-0.1,20.95174023989175
2024-06-16 16-20-27.433862.png,"['157.53', '85.71', '0.32']","['  0.00114', '  0.00041', '  0.13635']",15,-0.09,25.414418791170537
2024-06-16 16-20-27.535877.png,"['157.26', '85.89', '0.32']","[' -0.00132', ' -0.00002', '  0.12892']",15,-0.09,24.90979837472585
2024-06-16 16-20-27.652379.png,"['156.81', '86.19', '0.32']","['  0.00046', '  0.00010', '  0.12176']",15,-0.08,24.36617778631902
2024-06-16 16-20-27.761024.png,"['156.50', '86.39', '0.32']","[' -0.00055', '  0.00005', '  0.11267']",15,-0.07,23.921012110796276
2024-06-16 16-20-27.866707.png,"['156.21', '86.57', '0.32']","[' -0.00132', '  0.00005', '  0.10315']",15,-0.07,24.216232806318725
2024-06-16 16-20-27.975510.png,"['155.72', '86.88', '0.32']","['  0.00119', '  0.00033', '  0.09799']",15,-0.07,24.581272287976514
2024-06-16 16-20-28.093990.png,"['155.36', '87.09', '0.32']","['  0.00076', '  0.00021', '  0.09693']",15,-0.07,24.148977349592183
2024-06-16 16-20-28.196179.png,"['155.04', '87.28', '0.32']","['  0.00033', '  0.00007', '  0.09657']",15,-0.07,23.756658298946764
2024-06-16 16-20-28.309769.png,"['154.61', '87.53', '0.32']","[' -0.00091', ' -0.00011', '  0.09061']",15,-0.06,24.68946835432816
2024-06-16 16-20-28.431532.png,"['154.32', '87.69', '0.32']","[' -0.00189', ' -0.00015', '  0.08144']",15,-0.05,24.412134141402255
2024-06-16 16-20-28.544419.png,"['153.81', '87.97', '0.32']","[' -0.00139', '  0.00007', '  0.06292']",15,-0.04,25.877799534813406
2024-06-16 16-20-28.656445.png,"['153.40', '88.19', '0.32']","['  0.00112', '  0.00027', '  0.05766']",15,-0.04,25.39791226
2024-06-16 16-20-28.761580.png,"['153.15', '88.33', '0.32']","[' -0.00061', '  0.00010', '  0.04972']",15,-0.03,25.100047048293305
2024-06-16 16-20-28.867357.png,"['152.63', '88.60', '0.32']","['  0.00004', '  0.00001', '  0.04338']",15,-0.03,26.738014412776703
2024-06-16 16-20-28.979470.png,"['152.23', '88.81', '0.32']","[' -0.00127', ' -0.00004', '  0.03304']",15,-0.02,26.257397869318748
2024-06-16 16-20-29.085340.png,"['151.97', '88.94', '0.32']","[' -0.00027', '  0.00002', '  0.03026']",15,-0.02,25.953627099057627
2024-06-16 16-20-29.191692.png,"['151.56', '89.15', '0.32']","['  0.00063', '  0.00007', '  0.02844']",15,-0.02,25.478439379360605
2024-06-16 16-20-29.294674.png,"['151.22', '89.32', '0.32']","['  0.00030', '  0.00004', '  0.02790']",15,-0.02,25.09043297736885
2024-06-16 16-20-29.410032.png,"['150.89', '89.49', '0.32']","['  0.00005', '  0.00000', '  0.02769']",15,-0.02,24.702976161104694
2024-06-16 16-20-29.520868.png,"['150.41', '89.74', '0.32']","['  0.00011', ' -0.00001', '  0.02758']",15,-0.02,24.151174382261683
2024-06-16 16-20-29.637740.png,"['150.11', '89.88', '0.32']","['  0.00015', '  0.00000', '  0.02756']",15,-0.02,23.813729151558253
2024-06-16 16-20-29.744602.png,"['149.62', '90.13', '0.32']","['  0.00013', '  0.00001', '  0.02755']",15,-0.02,23.265712978524835
2024-06-16 16-20-29.848276.png,"['149.25', '90.31', '0.32']","['  0.00012', '  0.00001', '  0.02755']",15,-0.02,22.843427331478555
2024-06-16 16-20-29.968087.png,"['148.95', '90.46', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,22.50556844591094
2024-06-16 16-20-30.077862.png,"['148.39', '90.73', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,22.307441214554697
2024-06-16 16-20-30.183056.png,"['148.01', '90.91', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,21.886543382684568
2024-06-16 16-20-30.285421.png,"['147.75', '91.03', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,21.58918187426295
2024-06-16 16-20-30.389082.png,"['147.33', '91.23', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,25.134241074134344
2024-06-16 16-20-30.497888.png,"['147.00', '91.39', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,26.575307657356966
2024-06-16 16-20-30.606581.png,"['146.62', '91.57', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,26.022774567718187
2024-06-16 16-20-30.714412.png,"['146.20', '91.76', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,25.430440150307657
2024-06-16 16-20-30.821023.png,"['145.86', '91.92', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,24.936996405876965
2024-06-16 16-20-30.928050.png,"['145.45', '92.11', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,24.350558660569387
2024-06-16 16-20-31.031818.png,"['145.03', '92.30', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,23.75834275949273
2024-06-16 16-20-31.139503.png,"['144.69', '92.45', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,23.273397741210314
2024-06-16 16-20-31.243688.png,"['144.38', '92.59', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,22.850905486760375
2024-06-16 16-20-31.352807.png,"['143.89', '92.81', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,22.15700089011156
2024-06-16 16-20-31.472704.png,"['143.51', '92.97', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,21.629119105102934
2024-06-16 16-20-31.574965.png,"['143.16', '93.12', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,21.162480838773018
2024-06-16 16-20-31.687156.png,"['142.70', '93.32', '0.32']","['  0.00012', '  0.00001', '  0.02754']",15,-0.02,20.57504718212349
2024-06-16 16-20-31.791695.png,"['142.40', '93.46', '0.32']","['  0.00046', ' -0.02024', '  0.02836']",20,-0.02,20.238667051643674
2024-06-16 16-20-31.900226.png,"['141.89', '93.67', '0.31']","['  0.00111', ' -0.03149', '  0.03116']",20,-0.02,19.69088676115992
2024-06-16 16-20-32.012238.png,"['141.44', '93.86', '0.31']","['  0.00097', ' -0.00065', '  0.03348']",20,-0.02,19.18658654540398
2024-06-16 16-20-32.122264.png,"['141.04', '94.03', '0.31']","['  0.00083', '  0.01231', '  0.03532']",20,-0.02,18.756237944629564
2024-06-16 16-20-32.235775.png,"['140.32', '94.33', '0.32']","['  0.00273', '  0.04194', '  0.04968']",20,-0.03,20.13430405680443
2024-06-16 16-20-32.342927.png,"['139.81', '94.54', '0.32']","['  0.00270', '  0.00620', '  0.06424']",20,-0.04,19.564310543211928
2024-06-16 16-20-32.446930.png,"['139.39', '94.70', '0.32']","['  0.00057', ' -0.01313', '  0.06920']",20,-0.04,inf
2024-06-16 16-20-32.553699.png,"['138.83', '94.93', '0.32']","[' -0.00030', ' -0.01060', '  0.07192']",20,-0.04,inf
2024-06-16 16-20-32.666127.png,"['138.31', '95.13', '0.32']","['  0.00032', '  0.00105', '  0.07277']",20,-0.04,inf
2024-06-16 16-20-32.771354.png,"['137.79', '95.32', '0.32']","['  0.00331', '  0.00519', '  0.08496']",20,-0.05,inf
2024-06-16 16-20-32.888093.png,"['137.11', '95.57', '0.32']","['  0.00001', '  0.00086', '  0.08976']",20,-0.05,inf
2024-06-16 16-20-32.994620.png,"['136.69', '95.72', '0.32']","[' -0.00032', ' -0.00129', '  0.09075']",20,-0.05,inf
2024-06-16 16-20-33.103787.png,"['136.01', '95.95', '0.32']","['  0.00051', ' -0.00090', '  0.09134']",20,-0.05,inf
2024-06-16 16-20-33.207586.png,"['135.43', '96.14', '0.32']","['  0.00052', '  0.00039', '  0.09148']",20,-0.05,inf
2024-06-16 16-20-33.318116.png,"['135.06', '96.26', '0.32']","['  0.00041', '  0.00066', '  0.09152']",20,-0.05,inf
2024-06-16 16-20-33.433118.png,"['134.37', '96.48', '0.32']","['  0.00038', '  0.00026', '  0.09154']",20,-0.05,inf
2024-06-16 16-20-33.547716.png,"['133.79', '96.65', '0.32']","['  0.00042', ' -0.00006', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-33.653258.png,"['133.42', '96.76', '0.32']","['  0.00042', ' -0.00006', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-33.757249.png,"['132.77', '96.94', '0.32']","['  0.00041', '  0.00010', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-33.866156.png,"['132.29', '97.07', '0.32']","['  0.00041', '  0.00017', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-33.969236.png,"['131.86', '97.19', '0.32']","['  0.00041', '  0.00016', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.078870.png,"['131.16', '97.36', '0.32']","['  0.00041', '  0.00010', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.189970.png,"['130.63', '97.49', '0.32']","['  0.00041', '  0.00009', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.297895.png,"['130.19', '97.59', '0.32']","['  0.00041', '  0.00010', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.415032.png,"['129.49', '97.75', '0.32']","['  0.00041', '  0.00012', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.521852.png,"['129.05', '97.84', '0.32']","['  0.00041', '  0.00012', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.627260.png,"['128.40', '97.98', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.736797.png,"['127.80', '98.09', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.841261.png,"['127.42', '98.16', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-34.945062.png,"['126.71', '98.29', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.055987.png,"['126.11', '98.38', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.167181.png,"['125.67', '98.45', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.271543.png,"['124.96', '98.55', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.384624.png,"['124.35', '98.63', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.489272.png,"['123.97', '98.68', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.599391.png,"['123.30', '98.76', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.706712.png,"['122.75', '98.82', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.819703.png,"['122.26', '98.87', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-35.924265.png,"['121.54', '98.93', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.036184.png,"['120.98', '98.97', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.140955.png,"['120.60', '99.00', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.249520.png,"['119.99', '99.03', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.352444.png,"['119.54', '99.06', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.460088.png,"['118.93', '99.08', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.569112.png,"['118.21', '99.11', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.680448.png,"['117.77', '99.12', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.789243.png,"['117.16', '99.12', '0.32']","['  0.00041', '  0.00011', '  0.09155']",20,-0.05,inf
2024-06-16 16-20-36.891053.png,"['116.44', '99.12', '0.32']","[' -0.01350', ' -0.00059', '  0.03884']",20,0,inf
2024-06-16 16-20-37.006328.png,"['115.99', '99.12', '0.32']","[' -0.00707', '  0.00002', '  0.01764']",20,0,inf
2024-06-16 16-20-37.113654.png,"['115.38', '99.12', '0.32']","['  0.00346', '  0.00044', '  0.00583']",20,0,inf
2024-06-16 16-20-37.225003.png,"['114.77', '99.12', '0.32']","['  0.00126', '  0.00014', '  0.00191']",20,0,inf
2024-06-16 16-20-37.336922.png,"['114.33', '99.12', '0.32']","[' -0.00056', ' -0.00008', '  0.00084']",20,0,inf
2024-06-16 16-20-37.449977.png,"['113.55', '99.11', '0.32']","[' -0.00013', ' -0.00009', '  0.00021']",20,0,inf
2024-06-16 16-20-37.552988.png,"['113.05', '99.11', '0.32']","['  0.00017', '  0.00000', '  0.00008']",20,0,inf
2024-06-16 16-20-37.661125.png,"['112.49', '99.11', '0.32']","['  0.00005', '  0.00004', '  0.00003']",20,0,inf
2024-06-16 16-20-37.769235.png,"['111.92', '99.10', '0.31']","[' -0.00004', ' -0.03964', '  0.00001']",25,0,inf
2024-06-16 16-20-37.880151.png,"['111.24', '99.10', '0.31']","[' -0.00001', ' -0.01596', '  0.00000']",30,0,inf
2024-06-16 16-20-37.983481.png,"['110.59', '99.10', '0.31']","['  0.00001', '  0.00943', '  0.00000']",30,0,inf
2024-06-16 16-20-38.094423.png,"['109.67', '99.09', '0.31']","[' -0.00000', '  0.00829', '  0.00000']",30,0,inf
2024-06-16 16-20-38.205827.png,"['109.07', '99.09', '0.31']","[' -0.00000', '  0.00023', '  0.00000']",35,0,inf
2024-06-16 16-20-38.307310.png,"['108.21', '99.09', '0.31']","['  0.00000', ' -0.00419', '  0.00000']",35,0,inf
2024-06-16 16-20-38.412318.png,"['107.30', '99.08', '0.31']","[' -0.00000', ' -0.00142', '  0.00000']",35,0,inf
2024-06-16 16-20-38.537313.png,"['106.61', '99.08', '0.31']","[' -0.00000', '  0.00076', '  0.00000']",35,0,inf
2024-06-16 16-20-38.643326.png,"['105.43', '99.07', '0.31']","['  0.00000', '  0.00105', ' -0.00000']",35,0,inf
2024-06-16 16-20-38.746683.png,"['104.48', '99.07', '0.31']","[' -0.00000', '  0.00002', '  0.00000']",35,0,inf
2024-06-16 16-20-38.851523.png,"['103.80', '99.06', '0.31']","['  0.00000', '  0.03400', ' -0.00000']",35,0,inf
2024-06-16 16-20-38.957122.png,"['102.54', '99.06', '0.32']","[' -0.00000', '  0.01904', '  0.00000']",35,0,inf
2024-06-16 16-20-39.060843.png,"['101.66', '99.05', '0.32']","['  0.00000', ' -0.00608', ' -0.00000']",35,0,inf
2024-06-16 16-20-39.169122.png,"['100.88', '99.05', '0.32']","['  0.00000', ' -0.01266', ' -0.00000']",35,0,inf
2024-06-16 16-20-39.276268.png,"['99.33', '99.04', '0.32']","['  0.00000', '  0.00053', ' -0.00000']",35,0,inf
2024-06-16 16-20-39.378688.png,"['98.36', '99.04', '0.32']","['  0.00000', '  0.00406', ' -0.00000']",35,0,inf
2024-06-16 16-20-39.487833.png,"['97.68', '99.03', '0.32']","[' -0.00000', '  0.00270', '  0.00000']",35,0,inf
2024-06-16 16-20-39.593254.png,"['96.52', '99.03', '0.32']","['  0.00000', '  0.03646', ' -0.00000']",30,0,inf
2024-06-16 16-20-39.699962.png,"['95.69', '99.02', '0.32']","[' -0.00000', '  0.02759', '  0.00000']",25,0,44.22404733452205
2024-06-16 16-20-39.805737.png,"['94.98', '99.02', '0.33']","[' -0.00000', '  0.00295', '  0.00000']",25,0,41.441345165393535
2024-06-16 16-20-39.916172.png,"['93.71', '99.01', '0.32']","['  0.00000', ' -0.01124', '  0.00000']",25,0,45.01603743863534
2024-06-16 16-20-40.021551.png,"['93.00', '99.01', '0.32']","[' -0.00000', ' -0.00287', '  0.00000']",25,0,49.27951925
2024-06-16 16-20-40.127902.png,"['92.39', '99.01', '0.32']","[' -0.00000', '  0.00291', '  0.00000']",25,0,49.07428976714791
2024-06-16 16-20-40.240078.png,"['91.45', '99.00', '0.32']","['  0.00000', '  0.00263', ' -0.00000']",25,0,47.661150174341515
2024-06-16 16-20-40.347866.png,"['90.75', '99.00', '0.32']","[' -0.00000', ' -0.04006', '  0.00000']",25,0,inf
2024-06-16 16-20-40.458590.png,"['90.20', '99.00', '0.32']","[' -0.00315', ' -0.02710', ' -0.01101']",25,0.01,inf
2024-06-16 16-20-40.567960.png,"['89.37', '98.99', '0.31']","[' -0.00152', '  0.00736', ' -0.01919']",25,0.01,inf
2024-06-16 16-20-40.674686.png,"['88.81', '98.99', '0.32']","['  0.00059', '  0.01285', ' -0.02119']",25,0.01,inf
2024-06-16 16-20-40.779829.png,"['88.05', '98.99', '0.32']","['  0.00036', '  0.00354', ' -0.02228']",25,0.01,inf
2024-06-16 16-20-40.895349.png,"['87.28', '98.99', '0.32']","[' -0.00027', ' -0.00383', ' -0.02264']",25,0.01,inf
2024-06-16 16-20-41.005692.png,"['86.73', '99.00', '0.32']","[' -0.00023', ' -0.00347', ' -0.02274']",25,0.01,inf
2024-06-16 16-20-41.115840.png,"['85.76', '99.00', '0.32']","[' -0.00007', '  0.00064', ' -0.02280']",25,0.01,inf
2024-06-16 16-20-41.230087.png,"['84.99', '99.01', '0.32']","[' -0.00406', '  0.00131', ' -0.03761']",25,0.02,inf
2024-06-16 16-20-41.335278.png,"['84.44', '99.02', '0.32']","[' -0.00159', '  0.00053', ' -0.04200']",25,0.02,inf
2024-06-16 16-20-41.440714.png,"['83.53', '99.03', '0.32']","['  0.00064', ' -0.00042', ' -0.04465']",25,0.02,inf
2024-06-16 16-20-41.555347.png,"['82.84', '99.05', '0.32']","[' -0.00009', ' -0.00028', ' -0.04527']",25,0.02,inf
2024-06-16 16-20-41.660107.png,"['82.29', '99.07', '0.32']","[' -0.00039', '  0.00001', ' -0.04547']",25,0.02,inf
2024-06-16 16-20-41.763969.png,"['81.45', '99.09', '0.32']","[' -0.00024', '  0.00019', ' -0.04558']",25,0.02,inf
2024-06-16 16-20-41.878111.png,"['80.76', '99.12', '0.32']","[' -0.00016', '  0.00010', ' -0.04561']",25,0.02,inf
2024-06-16 16-20-41.985581.png,"['80.20', '99.14', '0.32']","['  0.00006', '  0.00003', ' -0.04919']",25,0.03,inf
2024-06-16 16-20-42.096589.png,"['79.37', '99.18', '0.32']","[' -0.00323', '  0.00007', ' -0.06304']",25,0.03,inf
2024-06-16 16-20-42.205007.png,"['78.82', '99.21', '0.32']","[' -0.00037', '  0.00002', ' -0.06600']",25,0.03,inf
2024-06-16 16-20-42.311544.png,"['77.99', '99.26', '0.32']","[' -0.00209', '  0.00015', ' -0.07739']",25,0.04,inf
2024-06-16 16-20-42.423241.png,"['77.09', '99.32', '0.32']","[' -0.00195', '  0.00014', ' -0.08742']",25,0.04,inf
2024-06-16 16-20-42.534414.png,"['76.53', '99.36', '0.32']","['  0.00039', '  0.00009', ' -0.09309']",25,0.05,inf
2024-06-16 16-20-42.637690.png,"['75.84', '99.42', '0.32']","[' -0.00349', '  0.00025', ' -0.10683']",25,0.05,inf
2024-06-16 16-20-42.749842.png,"['75.08', '99.50', '0.32']","[' -0.00045', '  0.00012', ' -0.11163']",25,0.05,inf
2024-06-16 16-20-42.855005.png,"['74.67', '99.54', '0.32']","['  0.00044', '  0.00014', ' -0.11627']",25,0.06,inf
2024-06-16 16-20-42.962259.png,"['73.84', '99.64', '0.32']","[' -0.00339', '  0.00036', ' -0.13103']",25,0.06,inf
2024-06-16 16-20-43.070406.png,"['73.16', '99.73', '0.32']","[' -0.00037', '  0.00020', ' -0.13469']",25,0.06,inf
2024-06-16 16-20-43.180487.png,"['72.61', '99.81', '0.32']","['  0.00013', '  0.00018', ' -0.13587']",25,0.06,inf
2024-06-16 16-20-43.291695.png,"['71.72', '99.95', '0.32']","[' -0.00314', '  0.00050', ' -0.14621']",25,0.07,inf
2024-06-16 16-20-43.397841.png,"['71.10', '100.06', '0.32']","[' -0.00375', '  0.00055', ' -0.15409']",25,0.07,inf
2024-06-16 16-20-43.504619.png,"['70.49', '100.18', '0.32']","[' -0.00365', '  0.00061', ' -0.16831']",25,0.08,inf
2024-06-16 16-20-43.611372.png,"['69.61', '100.36', '0.32']","[' -0.00127', '  0.00037', ' -0.17846']",25,0.08,inf
2024-06-16 16-20-43.728463.png,"['69.00', '100.50', '0.32']","[' -0.00008', '  0.00030', ' -0.18077']",25,0.08,inf
2024-06-16 16-20-43.841606.png,"['68.33', '100.67', '0.32']","[' -0.00419', '  0.00083', ' -0.19383']",25,0.09,inf
2024-06-16 16-20-43.959307.png,"['67.53', '100.88', '0.32']","[' -0.00206', '  0.00068', ' -0.20163']",25,0.09,inf
2024-06-16 16-20-44.068058.png,"['66.93', '101.06', '0.32']","[' -0.00367', '  0.00092', ' -0.21573']",25,0.1,inf
2024-06-16 16-20-44.173369.png,"['66.21', '101.29', '0.32']","[' -0.00208', '  0.00070', ' -0.22372']",25,0.1,inf
2024-06-16 16-20-44.281652.png,"['65.62', '101.49', '0.32']","[' -0.00041', '  0.00058', ' -0.22614']",25,0.1,inf
2024-06-16 16-20-44.387283.png,"['65.10', '101.68', '0.32']","[' -0.00056', '  0.00066', ' -0.22706']",25,0.1,inf
2024-06-16 16-20-44.499135.png,"['64.13', '102.06', '0.32']","[' -0.00117', '  0.00088', ' -0.22763']",25,0.1,inf
2024-06-16 16-20-44.606304.png,"['63.56', '102.31', '0.32']","[' -0.00107', '  0.00088', ' -0.22773']",25,0.1,inf
2024-06-16 16-20-44.717933.png,"['63.00', '102.56', '0.32']","[' -0.00100', '  0.00084', ' -0.22777']",25,0.1,inf
2024-06-16 16-20-44.822531.png,"['62.25', '102.92', '0.32']","[' -0.00101', '  0.00081', ' -0.22778']",25,0.1,44.98652098043052
2024-06-16 16-20-44.928465.png,"['61.69', '103.20', '0.32']","[' -0.00103', '  0.00082', ' -0.22779']",25,0.1,44.69152355895825
2024-06-16 16-20-45.039385.png,"['60.96', '103.60', '0.32']","[' -0.00103', '  0.00084', ' -0.22779']",25,0.1,43.534942575004706
2024-06-16 16-20-45.146609.png,"['60.42', '103.90', '0.32']","[' -0.00102', '  0.00084', ' -0.22779']",25,0.1,42.390543592038036
2024-06-16 16-20-45.265086.png,"['59.77', '104.30', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-45.382703.png,"['58.96', '104.82', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-45.484473.png,"['58.44', '105.17', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-45.593671.png,"['58.05', '105.45', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-45.698048.png,"['57.27', '106.02', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,39.55054469157553
2024-06-16 16-20-45.805758.png,"['56.73', '106.45', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,38.41275053093139
2024-06-16 16-20-45.913044.png,"['56.30', '106.80', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,37.335797035553995
2024-06-16 16-20-46.022156.png,"['55.62', '107.39', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-46.137402.png,"['55.11', '107.85', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-46.245153.png,"['54.66', '108.28', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-46.353069.png,"['54.02', '108.91', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-46.476667.png,"['53.54', '109.41', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,46.05704415120663
2024-06-16 16-20-46.580287.png,"['53.08', '109.92', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,46.11245722036657
2024-06-16 16-20-46.683458.png,"['52.58', '110.50', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,44.58802149022205
2024-06-16 16-20-46.793585.png,"['52.23', '110.92', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-46.903167.png,"['51.71', '111.57', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-47.017951.png,"['51.30', '112.12', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-47.127647.png,"['50.93', '112.63', '0.32']","[' -0.00103', '  0.00083', ' -0.22779']",25,0.1,inf
2024-06-16 16-20-47.231792.png,"['50.43', '113.37', '0.32']","[' -0.00102', '  0.00083', ' -0.22779']",25,0.1,inf
